ATM Name,Total amount Withdrawn,Weekday,Festival Religion,Working Day,Holiday Sequence,Day,Month,Year,Rainfall_Status
Airport ATM,422400,THURSDAY,NH,W,WWW,15,5,2014,No Rain
KK Nagar ATM,1016000,THURSDAY,NH,W,WWW,15,5,2014,No Rain
Christ College ATM,901200,THURSDAY,NH,W,WWW,15,5,2014,No Rain
Big Street ATM,381900,FRIDAY,NH,W,WWH,16,5,2014,No Rain
Mount Road ATM,370000,FRIDAY,NH,W,WWH,16,5,2014,No Rain
Airport ATM,521800,FRIDAY,NH,W,WWH,16,5,2014,No Rain
KK Nagar ATM,911900,FRIDAY,NH,W,WWH,16,5,2014,No Rain
Christ College ATM,591000,FRIDAY,NH,W,WWH,16,5,2014,No Rain
Big Street ATM,314500,SATURDAY,NH,H,WHH,17,5,2014,No Rain
Mount Road ATM,713800,SATURDAY,NH,H,WHH,17,5,2014,No Rain
Airport ATM,536700,SATURDAY,NH,H,WHH,17,5,2014,No Rain
KK Nagar ATM,1339000,SATURDAY,NH,H,WHH,17,5,2014,No Rain
Christ College ATM,782600,SATURDAY,NH,H,WHH,17,5,2014,No Rain
Big Street ATM,402100,SUNDAY,NH,H,HHW,18,5,2014,Light Rain
Mount Road ATM,326600,SUNDAY,NH,H,HHW,18,5,2014,Light Rain
Airport ATM,354200,SUNDAY,NH,H,HHW,18,5,2014,Light Rain
KK Nagar ATM,448600,SUNDAY,NH,H,HHW,18,5,2014,Light Rain
Christ College ATM,477200,SUNDAY,NH,H,HHW,18,5,2014,Light Rain
Big Street ATM,317200,MONDAY,NH,W,HWW,19,5,2014,Light Rain
Mount Road ATM,926800,MONDAY,NH,W,HWW,19,5,2014,Light Rain
Airport ATM,506100,MONDAY,NH,W,HWW,19,5,2014,Light Rain
KK Nagar ATM,1219100,MONDAY,NH,W,HWW,19,5,2014,Light Rain
Christ College ATM,861200,MONDAY,NH,W,HWW,19,5,2014,Light Rain
Big Street ATM,359700,TUESDAY,NH,W,WWW,20,5,2014,Moderate Rain
Mount Road ATM,683100,TUESDAY,NH,W,WWW,20,5,2014,Moderate Rain
Airport ATM,677200,TUESDAY,NH,W,WWW,20,5,2014,Moderate Rain
KK Nagar ATM,1134100,TUESDAY,NH,W,WWW,20,5,2014,Moderate Rain
Christ College ATM,881000,TUESDAY,NH,W,WWW,20,5,2014,Moderate Rain
Big Street ATM,415100,WEDNESDAY,NH,W,WWW,21,5,2014,Moderate Rain
Mount Road ATM,520800,WEDNESDAY,NH,W,WWW,21,5,2014,Moderate Rain
Airport ATM,606700,WEDNESDAY,NH,W,WWW,21,5,2014,Moderate Rain
KK Nagar ATM,1476000,WEDNESDAY,NH,W,WWW,21,5,2014,Moderate Rain
Christ College ATM,827000,WEDNESDAY,NH,W,WWW,21,5,2014,Moderate Rain
Big Street ATM,277200,THURSDAY,NH,W,WWW,22,5,2014,Light Rain
Mount Road ATM,642300,THURSDAY,NH,W,WWW,22,5,2014,Light Rain
Airport ATM,694500,THURSDAY,NH,W,WWW,22,5,2014,Light Rain
KK Nagar ATM,1571700,THURSDAY,NH,W,WWW,22,5,2014,Light Rain
Christ College ATM,882000,THURSDAY,NH,W,WWW,22,5,2014,Light Rain
Big Street ATM,205200,FRIDAY,NH,W,WWH,23,5,2014,Light Rain
Mount Road ATM,603700,FRIDAY,NH,W,WWH,23,5,2014,Light Rain
Airport ATM,401700,FRIDAY,NH,W,WWH,23,5,2014,Light Rain
KK Nagar ATM,1091000,FRIDAY,NH,W,WWH,23,5,2014,Light Rain
Christ College ATM,627800,FRIDAY,NH,W,WWH,23,5,2014,Light Rain
Big Street ATM,480300,SATURDAY,NH,H,WHH,24,5,2014,Light Rain
Mount Road ATM,625900,SATURDAY,NH,H,WHH,24,5,2014,Light Rain
Airport ATM,645800,SATURDAY,NH,H,WHH,24,5,2014,Light Rain
KK Nagar ATM,607600,SATURDAY,NH,H,WHH,24,5,2014,Light Rain
Christ College ATM,619000,SATURDAY,NH,H,WHH,24,5,2014,Light Rain
Big Street ATM,418700,SUNDAY,NH,H,HHW,25,5,2014,Light Rain
Mount Road ATM,353100,SUNDAY,NH,H,HHW,25,5,2014,Light Rain
Airport ATM,383200,SUNDAY,NH,H,HHW,25,5,2014,Light Rain
KK Nagar ATM,403600,SUNDAY,NH,H,HHW,25,5,2014,Light Rain
Christ College ATM,368900,SUNDAY,NH,H,HHW,25,5,2014,Light Rain
Big Street ATM,421500,MONDAY,NH,W,HWW,26,5,2014,Light Rain
Mount Road ATM,515500,MONDAY,NH,W,HWW,26,5,2014,Light Rain
Airport ATM,543500,MONDAY,NH,W,HWW,26,5,2014,Light Rain
KK Nagar ATM,1377200,MONDAY,NH,W,HWW,26,5,2014,Light Rain
Christ College ATM,1085600,MONDAY,NH,W,HWW,26,5,2014,Light Rain
Big Street ATM,492600,TUESDAY,NH,W,WWW,27,5,2014,Light Rain
Mount Road ATM,594300,TUESDAY,NH,W,WWW,27,5,2014,Light Rain
Airport ATM,580700,TUESDAY,NH,W,WWW,27,5,2014,Light Rain
KK Nagar ATM,1091300,TUESDAY,NH,W,WWW,27,5,2014,Light Rain
Christ College ATM,574300,TUESDAY,NH,W,WWW,27,5,2014,Light Rain
Big Street ATM,321100,WEDNESDAY,NH,W,WWW,28,5,2014,Light Rain
Mount Road ATM,744800,WEDNESDAY,NH,W,WWW,28,5,2014,Light Rain
Airport ATM,317800,WEDNESDAY,NH,W,WWW,28,5,2014,Light Rain
KK Nagar ATM,1875700,WEDNESDAY,NH,W,WWW,28,5,2014,Light Rain
Christ College ATM,733600,WEDNESDAY,NH,W,WWW,28,5,2014,Light Rain
Big Street ATM,561100,THURSDAY,NH,W,WWW,29,5,2014,Light Rain
Mount Road ATM,1033900,THURSDAY,NH,W,WWW,29,5,2014,Light Rain
Airport ATM,753900,THURSDAY,NH,W,WWW,29,5,2014,Light Rain
KK Nagar ATM,1351500,THURSDAY,NH,W,WWW,29,5,2014,Light Rain
Christ College ATM,1269500,THURSDAY,NH,W,WWW,29,5,2014,Light Rain
Big Street ATM,341900,FRIDAY,NH,W,WWH,30,5,2014,Moderate Rain
Mount Road ATM,899300,FRIDAY,NH,W,WWH,30,5,2014,Moderate Rain
Airport ATM,545300,FRIDAY,NH,W,WWH,30,5,2014,Moderate Rain
KK Nagar ATM,1392600,FRIDAY,NH,W,WWH,30,5,2014,Moderate Rain
Christ College ATM,676300,FRIDAY,NH,W,WWH,30,5,2014,Moderate Rain
Big Street ATM,340000,SATURDAY,NH,H,WHH,31,5,2014,Moderate Rain
Mount Road ATM,1089200,SATURDAY,NH,H,WHH,31,5,2014,Moderate Rain
Airport ATM,784400,SATURDAY,NH,H,WHH,31,5,2014,Moderate Rain
KK Nagar ATM,2303800,SATURDAY,NH,H,WHH,31,5,2014,Moderate Rain
Christ College ATM,1025200,SATURDAY,NH,H,WHH,31,5,2014,Moderate Rain
Big Street ATM,395500,SUNDAY,NH,H,HHW,1,6,2014,Moderate Rain
Mount Road ATM,773100,SUNDAY,NH,H,HHW,1,6,2014,Moderate Rain
Airport ATM,404100,SUNDAY,NH,H,HHW,1,6,2014,Moderate Rain
KK Nagar ATM,1362100,SUNDAY,NH,H,HHW,1,6,2014,Moderate Rain
Christ College ATM,934400,SUNDAY,NH,H,HHW,1,6,2014,Moderate Rain
Big Street ATM,639000,MONDAY,NH,W,HWW,2,6,2014,Heavy Rain
Mount Road ATM,1130100,MONDAY,NH,W,HWW,2,6,2014,Heavy Rain
Airport ATM,610400,MONDAY,NH,W,HWW,2,6,2014,Heavy Rain
KK Nagar ATM,2388000,MONDAY,NH,W,HWW,2,6,2014,Heavy Rain
Christ College ATM,951900,MONDAY,NH,W,HWW,2,6,2014,Heavy Rain
Big Street ATM,364400,TUESDAY,NH,W,WWW,3,6,2014,Heavy Rain
Mount Road ATM,766600,TUESDAY,NH,W,WWW,3,6,2014,Heavy Rain
Airport ATM,661200,TUESDAY,NH,W,WWW,3,6,2014,Heavy Rain
KK Nagar ATM,1830000,TUESDAY,NH,W,WWW,3,6,2014,Heavy Rain
Christ College ATM,1082200,TUESDAY,NH,W,WWW,3,6,2014,Heavy Rain
Big Street ATM,334900,WEDNESDAY,NH,W,WWW,4,6,2014,Light Rain
Mount Road ATM,869800,WEDNESDAY,NH,W,WWW,4,6,2014,Light Rain
Airport ATM,663900,WEDNESDAY,NH,W,WWW,4,6,2014,Light Rain
KK Nagar ATM,1625800,WEDNESDAY,NH,W,WWW,4,6,2014,Light Rain
Christ College ATM,1238700,WEDNESDAY,NH,W,WWW,4,6,2014,Light Rain
Big Street ATM,519100,THURSDAY,NH,W,WWW,5,6,2014,Light Rain
Mount Road ATM,614700,THURSDAY,NH,W,WWW,5,6,2014,Light Rain
Airport ATM,773200,THURSDAY,NH,W,WWW,5,6,2014,Light Rain
KK Nagar ATM,1735600,THURSDAY,NH,W,WWW,5,6,2014,Light Rain
Christ College ATM,1132200,THURSDAY,NH,W,WWW,5,6,2014,Light Rain
Big Street ATM,442000,FRIDAY,NH,W,WWH,6,6,2014,Moderate Rain
Mount Road ATM,945300,FRIDAY,NH,W,WWH,6,6,2014,Moderate Rain
Airport ATM,632300,FRIDAY,NH,W,WWH,6,6,2014,Moderate Rain
KK Nagar ATM,1333300,FRIDAY,NH,W,WWH,6,6,2014,Moderate Rain
Christ College ATM,1091900,FRIDAY,NH,W,WWH,6,6,2014,Moderate Rain
Big Street ATM,566200,SATURDAY,NH,H,WHH,7,6,2014,Light Rain
Mount Road ATM,898900,SATURDAY,NH,H,WHH,7,6,2014,Light Rain
Airport ATM,778400,SATURDAY,NH,H,WHH,7,6,2014,Light Rain
KK Nagar ATM,2120500,SATURDAY,NH,H,WHH,7,6,2014,Light Rain
Christ College ATM,1221000,SATURDAY,NH,H,WHH,7,6,2014,Light Rain
Big Street ATM,302600,SUNDAY,NH,H,HHW,8,6,2014,Light Rain
Mount Road ATM,689500,SUNDAY,NH,H,HHW,8,6,2014,Light Rain
Airport ATM,632900,SUNDAY,NH,H,HHW,8,6,2014,Light Rain
KK Nagar ATM,878100,SUNDAY,NH,H,HHW,8,6,2014,Light Rain
Christ College ATM,569700,SUNDAY,NH,H,HHW,8,6,2014,Light Rain
Big Street ATM,482500,MONDAY,NH,W,HWW,9,6,2014,Light Rain
Mount Road ATM,722800,MONDAY,NH,W,HWW,9,6,2014,Light Rain
Airport ATM,393800,MONDAY,NH,W,HWW,9,6,2014,Light Rain
KK Nagar ATM,1768300,MONDAY,NH,W,HWW,9,6,2014,Light Rain
Christ College ATM,844400,MONDAY,NH,W,HWW,9,6,2014,Light Rain
Big Street ATM,544900,TUESDAY,NH,W,WWW,10,6,2014,Light Rain
Mount Road ATM,629800,TUESDAY,NH,W,WWW,10,6,2014,Light Rain
Airport ATM,584900,TUESDAY,NH,W,WWW,10,6,2014,Light Rain
KK Nagar ATM,1520600,TUESDAY,NH,W,WWW,10,6,2014,Light Rain
Christ College ATM,617600,TUESDAY,NH,W,WWW,10,6,2014,Light Rain
Big Street ATM,452800,WEDNESDAY,NH,W,WWW,11,6,2014,Light Rain
Mount Road ATM,685300,WEDNESDAY,NH,W,WWW,11,6,2014,Light Rain
Airport ATM,710900,WEDNESDAY,NH,W,WWW,11,6,2014,Light Rain
KK Nagar ATM,2085400,WEDNESDAY,NH,W,WWW,11,6,2014,Light Rain
Christ College ATM,839200,WEDNESDAY,NH,W,WWW,11,6,2014,Light Rain
Big Street ATM,374100,THURSDAY,NH,W,WWW,12,6,2014,No Rain
Mount Road ATM,635800,THURSDAY,NH,W,WWW,12,6,2014,No Rain
Airport ATM,716800,THURSDAY,NH,W,WWW,12,6,2014,No Rain
KK Nagar ATM,1429700,THURSDAY,NH,W,WWW,12,6,2014,No Rain
Christ College ATM,466200,THURSDAY,NH,W,WWW,12,6,2014,No Rain
Big Street ATM,337400,FRIDAY,NH,W,WWH,13,6,2014,No Rain
Mount Road ATM,547100,FRIDAY,NH,W,WWH,13,6,2014,No Rain
Airport ATM,329200,FRIDAY,NH,W,WWH,13,6,2014,No Rain
KK Nagar ATM,1112600,FRIDAY,NH,W,WWH,13,6,2014,No Rain
Christ College ATM,396000,FRIDAY,NH,W,WWH,13,6,2014,No Rain
Big Street ATM,353900,SATURDAY,NH,H,WHH,14,6,2014,No Rain
Mount Road ATM,763700,SATURDAY,NH,H,WHH,14,6,2014,No Rain
Airport ATM,244500,SATURDAY,NH,H,WHH,14,6,2014,No Rain
KK Nagar ATM,1401100,SATURDAY,NH,H,WHH,14,6,2014,No Rain
Christ College ATM,453400,SATURDAY,NH,H,WHH,14,6,2014,No Rain
Big Street ATM,441700,SUNDAY,NH,H,HHW,15,6,2014,Light Rain
Mount Road ATM,401100,SUNDAY,NH,H,HHW,15,6,2014,Light Rain
Airport ATM,406400,SUNDAY,NH,H,HHW,15,6,2014,Light Rain
KK Nagar ATM,516300,SUNDAY,NH,H,HHW,15,6,2014,Light Rain
Christ College ATM,400700,SUNDAY,NH,H,HHW,15,6,2014,Light Rain
Big Street ATM,284100,MONDAY,NH,W,HWW,16,6,2014,No Rain
Mount Road ATM,788500,MONDAY,NH,W,HWW,16,6,2014,No Rain
Airport ATM,154700,MONDAY,NH,W,HWW,16,6,2014,No Rain
KK Nagar ATM,1289600,MONDAY,NH,W,HWW,16,6,2014,No Rain
Christ College ATM,972000,MONDAY,NH,W,HWW,16,6,2014,No Rain
Big Street ATM,331000,TUESDAY,NH,W,WWW,17,6,2014,Light Rain
Mount Road ATM,288500,TUESDAY,NH,W,WWW,17,6,2014,Light Rain
Airport ATM,617900,TUESDAY,NH,W,WWW,17,6,2014,Light Rain
KK Nagar ATM,1026500,TUESDAY,NH,W,WWW,17,6,2014,Light Rain
Christ College ATM,626200,TUESDAY,NH,W,WWW,17,6,2014,Light Rain
Big Street ATM,250800,WEDNESDAY,NH,W,WWW,18,6,2014,Light Rain
Mount Road ATM,721900,WEDNESDAY,NH,W,WWW,18,6,2014,Light Rain
Airport ATM,485000,WEDNESDAY,NH,W,WWW,18,6,2014,Light Rain
KK Nagar ATM,1474100,WEDNESDAY,NH,W,WWW,18,6,2014,Light Rain
Christ College ATM,580800,WEDNESDAY,NH,W,WWW,18,6,2014,Light Rain
Big Street ATM,351900,THURSDAY,NH,W,WWW,19,6,2014,Light Rain
Mount Road ATM,482600,THURSDAY,NH,W,WWW,19,6,2014,Light Rain
Airport ATM,504000,THURSDAY,NH,W,WWW,19,6,2014,Light Rain
KK Nagar ATM,1069400,THURSDAY,NH,W,WWW,19,6,2014,Light Rain
Christ College ATM,471700,THURSDAY,NH,W,WWW,19,6,2014,Light Rain
Big Street ATM,330000,FRIDAY,NH,W,WWH,20,6,2014,Light Rain
Mount Road ATM,859800,FRIDAY,NH,W,WWH,20,6,2014,Light Rain
Airport ATM,517300,FRIDAY,NH,W,WWH,20,6,2014,Light Rain
KK Nagar ATM,899500,FRIDAY,NH,W,WWH,20,6,2014,Light Rain
Christ College ATM,560600,FRIDAY,NH,W,WWH,20,6,2014,Light Rain
Big Street ATM,191000,SATURDAY,NH,H,WHH,21,6,2014,No Rain
Mount Road ATM,669400,SATURDAY,NH,H,WHH,21,6,2014,No Rain
Airport ATM,421700,SATURDAY,NH,H,WHH,21,6,2014,No Rain
KK Nagar ATM,1201700,SATURDAY,NH,H,WHH,21,6,2014,No Rain
Christ College ATM,714800,SATURDAY,NH,H,WHH,21,6,2014,No Rain
Big Street ATM,263400,SUNDAY,NH,H,HHW,22,6,2014,Light Rain
Mount Road ATM,397200,SUNDAY,NH,H,HHW,22,6,2014,Light Rain
Airport ATM,516200,SUNDAY,NH,H,HHW,22,6,2014,Light Rain
KK Nagar ATM,584000,SUNDAY,NH,H,HHW,22,6,2014,Light Rain
Christ College ATM,380100,SUNDAY,NH,H,HHW,22,6,2014,Light Rain
Big Street ATM,270000,MONDAY,NH,W,HWW,23,6,2014,No Rain
Mount Road ATM,606000,MONDAY,NH,W,HWW,23,6,2014,No Rain
Airport ATM,499000,MONDAY,NH,W,HWW,23,6,2014,No Rain
KK Nagar ATM,1319400,MONDAY,NH,W,HWW,23,6,2014,No Rain
Christ College ATM,402300,MONDAY,NH,W,HWW,23,6,2014,No Rain
Big Street ATM,293300,TUESDAY,NH,W,WWW,24,6,2014,Light Rain
Mount Road ATM,707300,TUESDAY,NH,W,WWW,24,6,2014,Light Rain
Airport ATM,386800,TUESDAY,NH,W,WWW,24,6,2014,Light Rain
KK Nagar ATM,888400,TUESDAY,NH,W,WWW,24,6,2014,Light Rain
Christ College ATM,413900,TUESDAY,NH,W,WWW,24,6,2014,Light Rain
Big Street ATM,344400,WEDNESDAY,NH,W,WWW,25,6,2014,No Rain
Mount Road ATM,765600,WEDNESDAY,NH,W,WWW,25,6,2014,No Rain
Airport ATM,626100,WEDNESDAY,NH,W,WWW,25,6,2014,No Rain
KK Nagar ATM,1082700,WEDNESDAY,NH,W,WWW,25,6,2014,No Rain
Christ College ATM,346200,WEDNESDAY,NH,W,WWW,25,6,2014,No Rain
Big Street ATM,259800,THURSDAY,NH,W,WWW,26,6,2014,Light Rain
Mount Road ATM,624000,THURSDAY,NH,W,WWW,26,6,2014,Light Rain
Airport ATM,737900,THURSDAY,NH,W,WWW,26,6,2014,Light Rain
KK Nagar ATM,1420400,THURSDAY,NH,W,WWW,26,6,2014,Light Rain
Christ College ATM,621800,THURSDAY,NH,W,WWW,26,6,2014,Light Rain
Big Street ATM,297700,FRIDAY,NH,W,WWH,27,6,2014,Light Rain
Mount Road ATM,735500,FRIDAY,NH,W,WWH,27,6,2014,Light Rain
Airport ATM,738000,FRIDAY,NH,W,WWH,27,6,2014,Light Rain
KK Nagar ATM,950400,FRIDAY,NH,W,WWH,27,6,2014,Light Rain
Christ College ATM,339400,FRIDAY,NH,W,WWH,27,6,2014,Light Rain
Big Street ATM,382600,SATURDAY,NH,H,WHH,28,6,2014,Light Rain
Mount Road ATM,799500,SATURDAY,NH,H,WHH,28,6,2014,Light Rain
Airport ATM,470500,SATURDAY,NH,H,WHH,28,6,2014,Light Rain
KK Nagar ATM,1462000,SATURDAY,NH,H,WHH,28,6,2014,Light Rain
Christ College ATM,536200,SATURDAY,NH,H,WHH,28,6,2014,Light Rain
Big Street ATM,317400,SUNDAY,NH,H,HHW,29,6,2014,Moderate Rain
Mount Road ATM,387000,SUNDAY,NH,H,HHW,29,6,2014,Moderate Rain
Airport ATM,224100,SUNDAY,NH,H,HHW,29,6,2014,Moderate Rain
KK Nagar ATM,496500,SUNDAY,NH,H,HHW,29,6,2014,Moderate Rain
Christ College ATM,347100,SUNDAY,NH,H,HHW,29,6,2014,Moderate Rain
Big Street ATM,344000,MONDAY,NH,W,HWW,30,6,2014,Moderate Rain
Mount Road ATM,1360200,MONDAY,NH,W,HWW,30,6,2014,Moderate Rain
Airport ATM,219500,MONDAY,NH,W,HWW,30,6,2014,Moderate Rain
KK Nagar ATM,1558700,MONDAY,NH,W,HWW,30,6,2014,Moderate Rain
Christ College ATM,627400,MONDAY,NH,W,HWW,30,6,2014,Moderate Rain
Big Street ATM,699500,TUESDAY,NH,W,WWW,1,7,2014,Moderate Rain
Mount Road ATM,801000,TUESDAY,NH,W,WWW,1,7,2014,Moderate Rain
Airport ATM,357600,TUESDAY,NH,W,WWW,1,7,2014,Moderate Rain
KK Nagar ATM,1965400,TUESDAY,NH,W,WWW,1,7,2014,Moderate Rain
Christ College ATM,1208500,TUESDAY,NH,W,WWW,1,7,2014,Moderate Rain
Big Street ATM,229700,WEDNESDAY,NH,W,WWW,2,7,2014,Moderate Rain
Mount Road ATM,1179400,WEDNESDAY,NH,W,WWW,2,7,2014,Moderate Rain
Airport ATM,946800,WEDNESDAY,NH,W,WWW,2,7,2014,Moderate Rain
KK Nagar ATM,1744600,WEDNESDAY,NH,W,WWW,2,7,2014,Moderate Rain
Christ College ATM,650500,WEDNESDAY,NH,W,WWW,2,7,2014,Moderate Rain
Big Street ATM,255000,THURSDAY,NH,W,WWW,3,7,2014,Light Rain
Mount Road ATM,1000800,THURSDAY,NH,W,WWW,3,7,2014,Light Rain
Airport ATM,940600,THURSDAY,NH,W,WWW,3,7,2014,Light Rain
KK Nagar ATM,1508400,THURSDAY,NH,W,WWW,3,7,2014,Light Rain
Christ College ATM,1330000,THURSDAY,NH,W,WWW,3,7,2014,Light Rain
Big Street ATM,425200,FRIDAY,NH,W,WWH,4,7,2014,Light Rain
Mount Road ATM,990700,FRIDAY,NH,W,WWH,4,7,2014,Light Rain
Airport ATM,780000,FRIDAY,NH,W,WWH,4,7,2014,Light Rain
KK Nagar ATM,1211800,FRIDAY,NH,W,WWH,4,7,2014,Light Rain
Christ College ATM,799900,FRIDAY,NH,W,WWH,4,7,2014,Light Rain
Big Street ATM,229300,SATURDAY,NH,H,WHH,5,7,2014,Heavy Rain
Mount Road ATM,1111100,SATURDAY,NH,H,WHH,5,7,2014,Heavy Rain
Airport ATM,894000,SATURDAY,NH,H,WHH,5,7,2014,Heavy Rain
KK Nagar ATM,1368000,SATURDAY,NH,H,WHH,5,7,2014,Heavy Rain
Christ College ATM,1076100,SATURDAY,NH,H,WHH,5,7,2014,Heavy Rain
Big Street ATM,268100,SUNDAY,NH,H,HHW,6,7,2014,Moderate Rain
Mount Road ATM,604600,SUNDAY,NH,H,HHW,6,7,2014,Moderate Rain
Airport ATM,686600,SUNDAY,NH,H,HHW,6,7,2014,Moderate Rain
KK Nagar ATM,611000,SUNDAY,NH,H,HHW,6,7,2014,Moderate Rain
Christ College ATM,735600,SUNDAY,NH,H,HHW,6,7,2014,Moderate Rain
Big Street ATM,378700,MONDAY,NH,W,HWW,7,7,2014,Moderate Rain
Mount Road ATM,1256300,MONDAY,NH,W,HWW,7,7,2014,Moderate Rain
Airport ATM,455200,MONDAY,NH,W,HWW,7,7,2014,Moderate Rain
KK Nagar ATM,1100700,MONDAY,NH,W,HWW,7,7,2014,Moderate Rain
Christ College ATM,1273700,MONDAY,NH,W,HWW,7,7,2014,Moderate Rain
Big Street ATM,292100,TUESDAY,NH,W,WWW,8,7,2014,Moderate Rain
Mount Road ATM,659300,TUESDAY,NH,W,WWW,8,7,2014,Moderate Rain
Airport ATM,607300,TUESDAY,NH,W,WWW,8,7,2014,Moderate Rain
KK Nagar ATM,1241600,TUESDAY,NH,W,WWW,8,7,2014,Moderate Rain
Christ College ATM,872500,TUESDAY,NH,W,WWW,8,7,2014,Moderate Rain
Big Street ATM,327100,WEDNESDAY,NH,W,WWW,9,7,2014,Light Rain
Mount Road ATM,822000,WEDNESDAY,NH,W,WWW,9,7,2014,Light Rain
Airport ATM,791000,WEDNESDAY,NH,W,WWW,9,7,2014,Light Rain
KK Nagar ATM,1213200,WEDNESDAY,NH,W,WWW,9,7,2014,Light Rain
Christ College ATM,726200,WEDNESDAY,NH,W,WWW,9,7,2014,Light Rain
Big Street ATM,364800,THURSDAY,NH,W,WWW,10,7,2014,Moderate Rain
Mount Road ATM,711500,THURSDAY,NH,W,WWW,10,7,2014,Moderate Rain
Airport ATM,706600,THURSDAY,NH,W,WWW,10,7,2014,Moderate Rain
KK Nagar ATM,1154800,THURSDAY,NH,W,WWW,10,7,2014,Moderate Rain
Christ College ATM,471200,THURSDAY,NH,W,WWW,10,7,2014,Moderate Rain
Big Street ATM,266800,FRIDAY,NH,W,WWH,11,7,2014,Light Rain
Mount Road ATM,903200,FRIDAY,NH,W,WWH,11,7,2014,Light Rain
Airport ATM,885600,FRIDAY,NH,W,WWH,11,7,2014,Light Rain
KK Nagar ATM,1093700,FRIDAY,NH,W,WWH,11,7,2014,Light Rain
Christ College ATM,721000,FRIDAY,NH,W,WWH,11,7,2014,Light Rain
Big Street ATM,333700,SATURDAY,NH,H,WHH,12,7,2014,Light Rain
Mount Road ATM,1050300,SATURDAY,NH,H,WHH,12,7,2014,Light Rain
Airport ATM,750500,SATURDAY,NH,H,WHH,12,7,2014,Light Rain
KK Nagar ATM,1450600,SATURDAY,NH,H,WHH,12,7,2014,Light Rain
Christ College ATM,956700,SATURDAY,NH,H,WHH,12,7,2014,Light Rain
Big Street ATM,448200,SUNDAY,NH,H,HHW,13,7,2014,Moderate Rain
Mount Road ATM,384500,SUNDAY,NH,H,HHW,13,7,2014,Moderate Rain
Airport ATM,312300,SUNDAY,NH,H,HHW,13,7,2014,Moderate Rain
KK Nagar ATM,590200,SUNDAY,NH,H,HHW,13,7,2014,Moderate Rain
Christ College ATM,200500,SUNDAY,NH,H,HHW,13,7,2014,Moderate Rain
Big Street ATM,337300,MONDAY,NH,W,HWW,14,7,2014,Light Rain
Mount Road ATM,606100,MONDAY,NH,W,HWW,14,7,2014,Light Rain
Airport ATM,948200,MONDAY,NH,W,HWW,14,7,2014,Light Rain
KK Nagar ATM,1771800,MONDAY,NH,W,HWW,14,7,2014,Light Rain
Christ College ATM,854000,MONDAY,NH,W,HWW,14,7,2014,Light Rain
Big Street ATM,244800,TUESDAY,NH,W,WWW,15,7,2014,Light Rain
Mount Road ATM,657700,TUESDAY,NH,W,WWW,15,7,2014,Light Rain
Airport ATM,537400,TUESDAY,NH,W,WWW,15,7,2014,Light Rain
KK Nagar ATM,1452300,TUESDAY,NH,W,WWW,15,7,2014,Light Rain
Christ College ATM,818300,TUESDAY,NH,W,WWW,15,7,2014,Light Rain
Big Street ATM,401600,WEDNESDAY,NH,W,WWW,16,7,2014,Light Rain
Mount Road ATM,572200,WEDNESDAY,NH,W,WWW,16,7,2014,Light Rain
Airport ATM,469800,WEDNESDAY,NH,W,WWW,16,7,2014,Light Rain
KK Nagar ATM,1315800,WEDNESDAY,NH,W,WWW,16,7,2014,Light Rain
Christ College ATM,641400,WEDNESDAY,NH,W,WWW,16,7,2014,Light Rain
Big Street ATM,360600,THURSDAY,NH,W,WWW,17,7,2014,No Rain
Mount Road ATM,563300,THURSDAY,NH,W,WWW,17,7,2014,No Rain
Airport ATM,625000,THURSDAY,NH,W,WWW,17,7,2014,No Rain
KK Nagar ATM,1254700,THURSDAY,NH,W,WWW,17,7,2014,No Rain
Christ College ATM,548900,THURSDAY,NH,W,WWW,17,7,2014,No Rain
Big Street ATM,351700,FRIDAY,NH,W,WWH,18,7,2014,No Rain
Mount Road ATM,525400,FRIDAY,NH,W,WWH,18,7,2014,No Rain
Airport ATM,460200,FRIDAY,NH,W,WWH,18,7,2014,No Rain
KK Nagar ATM,934000,FRIDAY,NH,W,WWH,18,7,2014,No Rain
Christ College ATM,553300,FRIDAY,NH,W,WWH,18,7,2014,No Rain
Big Street ATM,380500,SATURDAY,NH,H,WHH,19,7,2014,Light Rain
Mount Road ATM,946800,SATURDAY,NH,H,WHH,19,7,2014,Light Rain
Airport ATM,568300,SATURDAY,NH,H,WHH,19,7,2014,Light Rain
KK Nagar ATM,674300,SATURDAY,NH,H,WHH,19,7,2014,Light Rain
Christ College ATM,862600,SATURDAY,NH,H,WHH,19,7,2014,Light Rain
Big Street ATM,326600,SUNDAY,NH,H,HHW,20,7,2014,Light Rain
Mount Road ATM,529300,SUNDAY,NH,H,HHW,20,7,2014,Light Rain
Airport ATM,502300,SUNDAY,NH,H,HHW,20,7,2014,Light Rain
KK Nagar ATM,435100,SUNDAY,NH,H,HHW,20,7,2014,Light Rain
Christ College ATM,424000,SUNDAY,NH,H,HHW,20,7,2014,Light Rain
Big Street ATM,300400,MONDAY,NH,W,HWW,21,7,2014,Light Rain
Mount Road ATM,926800,MONDAY,NH,W,HWW,21,7,2014,Light Rain
Airport ATM,133500,MONDAY,NH,W,HWW,21,7,2014,Light Rain
KK Nagar ATM,1115100,MONDAY,NH,W,HWW,21,7,2014,Light Rain
Christ College ATM,483000,MONDAY,NH,W,HWW,21,7,2014,Light Rain
Big Street ATM,326200,TUESDAY,NH,W,WWW,22,7,2014,Moderate Rain
